Design,RecipeID,ANDgates,NOTgates,lpLen,area,delay
iir,165,5217,7340,73,4768.32,1744.21
iir,166,5177,7196,73,4835.61,1849.99
iir,167,5216,7271,73,4828.43,1844.26
iir,168,5342,7422,73,4936.43,1774.87
iir,169,5221,7248,73,4901.58,1839.73
iir,170,5269,7354,73,4903.44,1861.14
iir,171,5343,7391,73,4932.44,1836.83
iir,172,5325,7370,73,4785.07,1829.55
iir,173,5214,7253,73,4808.75,1874.77
iir,174,5492,7479,73,4942.81,1773.42
iir,175,5350,7424,73,4903.71,1824.2
iir,176,5280,7485,73,4837.21,1816.96
iir,177,5324,7385,73,4903.18,1846.5
iir,178,5446,7463,73,4951.59,1814.65
iir,179,5365,7499,73,4913.29,1702.28
iir,180,5255,7208,73,4896.26,1817.55
iir,181,5456,7441,73,4965.69,1758.79
iir,182,5277,7370,73,4811.14,1778.99
iir,183,5258,7350,72,4868.33,1738.82
iir,184,5330,7455,73,4842.8,1773.01
iir,185,5302,7390,72,4836.41,1821.76
iir,186,5387,7430,73,4959.57,1772.39
iir,187,5322,7456,73,4763.79,1855.6
iir,188,5360,7489,73,4930.31,1774.29
iir,189,5280,7346,73,4901.32,1740.12
iir,190,5276,7434,73,4806.89,1863.64
iir,191,5263,7357,73,4768.58,1829.54
iir,192,5178,7174,73,4830.29,1812.43
iir,193,5265,7315,73,4839.6,1807.91
iir,194,5251,7327,73,4847.58,1764.7
iir,195,5323,7347,73,4905.04,1878.99
iir,196,5283,7406,73,4870.46,1806.56
iir,197,5169,7221,73,4755.28,1897.78
iir,198,5220,7263,73,4816.99,1858.24
iir,199,5256,7307,72,4870.99,1790.8
iir,200,5356,7375,73,4950.26,1785.15
iir,201,5342,7390,73,4880.04,1876.76
iir,202,5211,7201,73,4810.61,1828.09
iir,203,5220,7299,73,4826.84,1819.76
iir,204,5372,7443,73,4902.38,1814.21
iir,205,5385,7471,71,4973.14,1819.14
iir,206,5468,7670,73,4919.14,1790.85
iir,207,5303,7320,73,4926.85,1767.08
iir,208,5504,7665,73,4905.04,1849.01
iir,209,5272,7338,73,4915.41,1769.76
iir,210,5201,7106,73,4835.61,1770.89
iir,211,5227,7253,73,4841.2,1817.27
iir,212,5360,7476,73,4898.92,1850.06
iir,213,5271,7341,73,4828.96,1878.73
iir,214,5317,7359,71,4931.64,1721.0
iir,215,5308,7331,73,4884.03,1854.32
iir,216,5449,7488,73,4931.91,1832.72
iir,217,5320,7351,73,4899.99,1831.4
iir,218,5327,7399,73,4883.76,1831.94
iir,219,5248,7300,73,4839.07,1781.8
iir,220,5269,7406,73,4837.48,1778.97
iir,221,5259,7317,73,4869.66,1848.83
iir,222,5211,7188,73,4834.28,1822.62
iir,223,5274,7304,73,4918.34,1894.55
iir,224,5450,7525,71,4919.67,1822.54
iir,225,5402,7420,73,4904.51,1816.24
iir,226,5370,7458,73,4877.38,1822.88
iir,227,5375,7420,73,4921.8,1820.15
iir,228,5176,7216,73,4842.53,1827.69
iir,229,5341,7463,73,4824.71,1886.84
iir,230,5248,7357,73,4843.06,1867.13
iir,231,5294,7417,73,4910.36,1857.31
iir,232,5333,7524,73,4849.18,1811.34
iir,233,5282,7324,73,4849.98,1809.89
iir,234,5392,7447,72,4923.93,1819.13
iir,235,5295,7376,73,4890.41,1832.37
iir,236,5227,7341,73,4785.87,1862.3
iir,237,5279,7384,73,4912.49,1831.35
iir,238,5333,7369,73,4867.0,1841.45
iir,239,5215,7292,73,4887.22,1787.74
iir,240,5340,7423,73,4861.15,1798.52
iir,241,5230,7244,73,4851.84,1815.68
iir,242,5489,7740,73,4859.55,1771.02
iir,243,5248,7285,73,4857.69,1837.97
iir,244,5329,7336,72,4921.53,1749.84
iir,245,5279,7335,73,4830.03,1887.19
iir,246,5269,7357,73,4729.48,1795.38
iir,247,5393,7548,73,4859.02,1909.55
iir,248,5264,7323,73,4885.89,1849.7
iir,249,5470,7674,73,4893.07,1826.19
iir,250,5249,7305,73,4856.36,1841.85
iir,251,5233,7313,73,4882.96,1851.44
iir,252,5234,7415,73,4766.72,1854.25
iir,253,5343,7563,73,4808.22,1779.08
iir,254,5188,7182,73,4857.43,1817.76
iir,255,5272,7341,73,4821.52,1813.07
iir,256,5272,7280,73,4832.42,1813.75
iir,257,5183,7239,73,4817.53,1819.96
iir,258,5301,7378,73,4821.25,1831.76
iir,259,5235,7275,73,4870.46,1766.25
iir,260,5455,7629,73,4819.39,1771.35
iir,261,5285,7366,73,4874.18,1834.01
iir,262,5328,7364,73,4830.56,1791.95
iir,263,5294,7388,73,4814.33,1811.45
iir,264,5245,7269,73,4844.39,1854.85
iir,265,5275,7359,73,4815.4,1870.4
iir,266,5314,7353,73,4788.8,1843.05
iir,267,5318,7397,73,4866.2,1819.63
iir,268,5415,7530,73,4855.03,1719.02
iir,269,5357,7466,73,4857.96,1832.73
iir,270,5457,7578,71,4958.24,1748.21
iir,271,5288,7319,73,4836.41,1874.88
iir,272,5324,7348,73,4889.88,1842.77
iir,273,5282,7396,73,4837.48,1845.99
iir,274,5295,7395,73,4880.57,1874.8
iir,275,5372,7518,73,4861.15,1753.73
iir,276,5321,7389,73,4897.59,1810.92
iir,277,5271,7403,73,4801.83,1835.47
iir,278,5309,7464,73,4902.91,1818.45
iir,279,5226,7262,73,4890.41,1865.56
iir,280,5269,7384,73,4796.25,1836.07
iir,281,5319,7478,73,4828.96,1821.07
iir,282,5272,7306,73,4887.22,1821.14
iir,283,5274,7332,72,4921.8,1733.7
iir,284,5252,7277,73,4837.74,1803.98
iir,285,5269,7304,73,4884.82,1801.01
iir,286,5171,7144,73,4846.79,1835.5
iir,287,5301,7316,73,4870.19,1812.46
iir,288,5247,7320,73,4873.65,1760.56
iir,289,5232,7241,73,4872.06,1822.74
iir,290,5389,7448,72,4910.89,1783.06
iir,291,5254,7243,73,4896.26,1855.27
iir,292,5166,7249,73,4855.56,1804.05
iir,293,5249,7322,73,4881.9,1829.22
iir,294,5277,7334,73,4856.89,1787.95
iir,295,5340,7542,73,4824.97,1756.72
iir,296,5219,7219,73,4848.12,1819.29
iir,297,5169,7185,73,4815.4,1739.67
iir,298,5341,7443,73,4892.01,1746.73
iir,299,5355,7393,73,4880.3,1885.74
iir,300,5221,7368,73,4765.39,1852.22
iir,301,5244,7236,73,4864.61,1836.87
iir,302,5268,7382,73,4885.09,1824.59
iir,303,5277,7423,73,4919.94,1763.15
iir,304,5302,7338,73,4920.47,1802.4
iir,305,5252,7297,73,4885.09,1851.98
iir,306,5407,7537,73,4905.04,1795.61
iir,307,5246,7279,73,4898.66,1690.47
iir,308,5376,7566,73,4856.36,1781.15
iir,309,5269,7368,73,4863.81,1841.08
iir,310,5275,7256,73,4861.95,1808.68
iir,311,5342,7390,73,4829.5,1817.32
iir,312,5201,7275,73,4836.94,1795.77
iir,313,5249,7309,73,4905.57,1846.32
iir,314,5256,7250,73,4869.66,1868.61
iir,315,5439,7468,71,5001.33,1790.91
iir,316,5390,7498,71,4917.28,1784.07
iir,317,5328,7387,73,4932.44,1810.02
iir,318,5325,7416,73,4872.85,1827.5
iir,319,5286,7323,73,4840.67,1845.9
iir,320,5312,7416,73,4910.36,1823.3
iir,321,5192,7218,73,4827.1,1802.49
iir,322,5355,7475,73,4869.4,1839.65
iir,323,5187,7247,73,4829.23,1856.52
iir,324,5234,7248,73,4826.84,1825.48
iir,325,5248,7308,73,4865.14,1778.05
iir,326,5257,7247,73,4866.2,1829.18
iir,327,5736,7864,73,5001.33,1802.1
iir,328,5316,7354,73,4838.01,1809.58
iir,329,5312,7381,73,4882.96,1774.59
iir,330,5287,7314,73,4829.76,1777.79
iir,331,5424,7457,73,4935.63,1787.5
iir,332,5343,7453,73,4903.71,1767.84
iir,333,5214,7262,73,4903.98,1841.11
iir,334,5247,7318,73,4802.9,1785.96
iir,335,5186,7259,73,4800.77,1784.87
iir,336,5177,7155,73,4854.5,1818.96
iir,337,5341,7347,73,4919.94,1830.71
iir,338,5349,7409,73,4845.46,1730.04
iir,339,5337,7356,73,4937.76,1779.84
iir,340,5301,7427,73,4772.57,1836.06
iir,341,5248,7353,73,4827.63,1819.14
iir,342,5260,7356,73,4918.61,1809.75
iir,343,5296,7318,73,4940.15,1830.17
iir,344,5230,7216,73,4854.5,1794.11
iir,345,5341,7483,73,4868.86,1886.77
iir,346,5358,7545,73,4810.61,1797.33
iir,347,5447,7664,73,4870.46,1880.65
iir,348,5239,7333,73,4853.44,1828.18
iir,349,5342,7430,73,4904.24,1802.73
iir,350,5305,7322,73,4884.82,1774.01
iir,351,5269,7364,72,4840.4,1778.81
iir,352,5242,7315,73,4813.0,1859.85
iir,353,5274,7328,73,4878.17,1767.56
iir,354,5221,7244,73,4856.89,1782.29
iir,355,5294,7486,73,4768.05,1898.49
iir,356,5212,7166,73,4889.35,1736.47
iir,357,5522,7550,73,5021.28,1817.01
iir,358,5222,7282,73,4865.67,1870.0
iir,359,5333,7449,73,4905.57,1762.43
iir,360,5306,7300,73,4914.88,1821.1
iir,361,5179,7224,73,4851.84,1841.01
iir,362,5393,7522,73,4883.23,1864.0
iir,363,5326,7483,73,4870.73,1754.18
iir,364,5344,7535,73,4848.91,1825.47
iir,365,5268,7336,73,4780.02,1786.29
iir,366,5172,7194,73,4800.77,1809.55
iir,367,5270,7440,73,4806.89,1763.23
iir,368,5269,7319,73,4919.67,1814.89
iir,369,5344,7418,73,4880.83,1860.05
iir,370,5303,7372,73,4908.23,1806.88
iir,371,5390,7558,73,4915.41,1833.97
iir,372,5318,7272,73,4929.78,1899.85
iir,373,5248,7300,73,4848.91,1890.65
iir,374,5244,7261,73,4881.37,1782.95
iir,375,5491,7550,73,4982.18,1774.22
iir,376,5236,7269,73,4881.37,1850.78
iir,377,5327,7387,73,4802.1,1814.32
iir,378,5225,7197,73,4888.55,1845.89
iir,379,5302,7399,73,4901.85,1831.03
iir,380,5256,7343,73,4820.19,1834.9
iir,381,5251,7263,73,4866.2,1771.06
iir,382,5355,7442,71,4906.37,1816.18
iir,383,5286,7381,73,4881.37,1889.44
iir,384,5209,7245,73,4826.57,1806.56
iir,385,5273,7327,73,4870.73,1828.49
iir,386,5236,7311,73,4874.98,1849.72
iir,387,5292,7374,73,4861.15,1834.36
iir,388,5432,7701,73,4816.2,1831.65
iir,389,5180,7243,73,4825.51,1810.34
iir,390,5276,7367,73,4916.74,1885.99
iir,391,5265,7321,73,4901.32,1915.32
iir,392,5281,7424,73,4832.69,1819.37
iir,393,5176,7190,73,4794.38,1820.55
iir,394,5336,7410,73,4879.5,1894.89
iir,395,5202,7138,73,4872.85,1790.42
iir,396,5322,7552,73,4738.79,1804.29
iir,397,5421,7504,72,4963.56,1840.97
iir,398,5190,7190,73,4776.56,1830.01
iir,399,5217,7308,73,4838.27,1804.1
iir,400,5276,7361,73,4849.18,1830.53
iir,401,5276,7414,73,4900.25,1826.9
iir,402,5285,7306,73,4811.67,1789.99
iir,403,5240,7257,73,4843.59,1855.14
iir,404,5299,7417,73,4884.03,1836.24
iir,405,5250,7390,73,4816.73,1769.93
iir,406,5430,7649,73,4831.36,1834.04
iir,407,5294,7471,73,4790.93,1834.82
iir,408,5285,7374,73,4851.57,1833.73
iir,409,5375,7387,73,4931.11,1810.92
iir,410,5301,7448,72,4841.2,1795.56
iir,411,5477,7497,73,5001.33,1846.02
iir,412,5349,7417,73,4925.52,1812.83
iir,413,5229,7206,73,4873.92,1779.1
iir,414,5293,7399,73,4831.62,1818.54
iir,415,5351,7559,73,4829.23,1919.48
iir,416,5278,7407,73,4862.75,1804.77
iir,417,5290,7431,73,4851.04,1790.84
iir,418,5286,7401,73,4902.91,1805.06
iir,419,5309,7460,73,4849.45,1843.34
iir,420,5325,7413,73,4845.72,1848.88
iir,421,5436,7588,73,4853.44,1806.45
iir,422,5230,7273,73,4835.61,1815.45
iir,423,5267,7344,73,4831.09,1818.09
iir,424,5174,7232,73,4817.26,1864.94
iir,425,5325,7483,73,4834.55,1808.69
iir,426,5266,7281,73,4879.5,1818.23
iir,427,5304,7445,73,4819.65,1821.74
iir,428,5282,7324,73,4842.0,1833.95
iir,429,5290,7394,73,4904.77,1789.47
iir,430,5321,7348,73,4912.49,1823.03
iir,431,5246,7259,73,4873.12,1805.95
iir,432,5205,7266,73,4842.8,1846.2
iir,433,5239,7355,73,4834.28,1779.54
iir,434,5464,7560,73,4915.95,1769.85
iir,435,5177,7217,73,4828.43,1853.35
iir,436,5362,7469,73,4910.89,1803.22
iir,437,5345,7413,72,4948.93,1804.92
iir,438,5229,7263,73,4819.12,1800.98
iir,439,5317,7376,73,4895.46,1768.33
iir,440,5211,7219,73,4824.97,1772.7
iir,441,5382,7511,73,4885.36,1796.82
iir,442,5192,7233,73,4839.07,1766.01
iir,443,5358,7563,73,4895.73,1831.01
iir,444,5303,7477,73,4884.82,1846.38
iir,445,5289,7413,73,4886.95,1766.57
iir,446,5213,7178,73,4836.41,1881.69
iir,447,5374,7522,73,4885.09,1814.69
iir,448,5371,7493,73,4916.48,1779.55
iir,449,5422,7560,73,4891.47,1767.35
iir,450,5315,7379,73,4882.96,1810.92
iir,451,5309,7402,73,4891.21,1774.04
iir,452,5378,7557,73,4925.52,1773.32
iir,453,5411,7577,73,4900.52,1845.45
iir,454,5448,7654,73,4851.31,1877.72
iir,455,5272,7391,73,4901.58,1784.85
iir,456,5330,7468,73,4867.53,1785.28
iir,457,5368,7566,73,4814.33,1806.25
iir,458,5317,7508,73,4896.79,1782.39
iir,459,5268,7323,73,4840.14,1800.85
iir,460,5302,7421,73,4817.79,1838.18
iir,461,5230,7230,73,4799.97,1756.23
iir,462,5178,7170,73,4865.41,1829.03
iir,463,5319,7486,73,4842.8,1782.36
iir,464,5430,7336,73,4962.5,1828.66
iir,465,5318,7493,73,4822.05,1782.48
iir,466,5387,7485,73,4919.67,1827.35
iir,467,5341,7476,73,4874.72,1759.49
iir,468,5326,7380,73,4848.12,1815.15
iir,469,5204,7296,73,4780.82,1785.49
iir,470,5271,7353,73,4840.93,1797.56
iir,471,5386,7531,71,4822.85,1788.84
iir,472,5376,7533,73,4860.35,1807.68
iir,473,5258,7458,73,4748.9,1788.33
iir,474,5260,7249,73,4836.15,1817.75
iir,475,5190,7175,73,4851.04,1884.77
iir,476,5363,7442,72,4888.28,1763.66
iir,477,5343,7509,73,4860.09,1811.33
iir,478,5417,7476,73,4942.28,1867.36
iir,479,5163,7135,73,4788.27,1881.98
iir,480,5244,7218,73,4860.88,1869.44
iir,481,5371,7503,71,4877.11,1817.64
iir,482,5465,7807,73,4762.2,1825.1
iir,483,5401,7506,73,4881.1,1848.81
iir,484,5307,7323,73,4917.54,1941.31
iir,485,5341,7452,73,4915.15,1760.14
iir,486,5272,7302,73,4867.27,1814.33
iir,487,5254,7246,73,4869.4,1829.6
iir,488,5327,7330,73,4962.23,1833.89
iir,489,5301,7296,73,4888.81,1823.42
iir,490,5481,7575,73,4925.52,1773.14
iir,491,5244,7257,73,4864.61,1850.86
iir,492,5232,7286,73,4792.26,1801.02
iir,493,5429,7434,73,4961.7,1805.25
iir,494,5315,7490,73,4810.61,1825.19
iir,495,5419,7541,71,4911.42,1787.68
iir,496,5518,7656,73,4976.86,1820.36
iir,497,5362,7533,73,4804.49,1795.27
iir,498,5319,7395,73,4883.23,1823.1
iir,499,5368,7417,73,4953.45,1816.21
iir,500,5242,7263,73,4874.18,1816.48
iir,501,5289,7350,73,4894.4,1830.68
iir,502,5513,7610,73,4934.83,1846.74
iir,503,5441,7635,73,4840.14,1728.02
iir,504,5361,7457,73,4901.58,1845.14
iir,505,5292,7322,73,4852.37,1801.31
iir,506,5166,7156,73,4849.98,1835.4
iir,507,5265,7344,73,4874.72,1818.94
iir,508,5271,7422,73,4826.04,1869.08
iir,509,5193,7217,73,4841.47,1809.45
iir,510,5394,7494,72,4945.74,1811.44
iir,511,5346,7426,73,4883.76,1762.03
iir,512,5207,7268,73,4820.45,1808.7
iir,513,5262,7256,73,4889.88,1833.96
iir,514,5409,7545,71,4892.01,1721.34
iir,515,5269,7352,73,4913.82,1885.57
iir,516,5283,7375,73,4854.5,1880.41
iir,517,5262,7294,73,4812.47,1768.57
iir,518,5303,7396,73,4849.18,1810.17
iir,519,5315,7385,73,4869.13,1818.41
iir,520,5305,7347,73,4887.22,1764.53
iir,521,5192,7225,73,4836.68,1861.34
iir,522,5303,7291,73,4901.85,1819.7
iir,523,5258,7322,73,4831.36,1868.2
iir,524,5205,7218,73,4865.94,1878.16
iir,525,5398,7589,73,4910.63,1845.09
iir,526,5292,7273,73,4953.45,1793.4
iir,527,5218,7247,73,4905.04,1792.37
iir,528,5267,7401,73,4902.38,1890.58
iir,529,5397,7511,71,4948.4,1788.1
iir,530,5291,7379,73,4885.36,1750.83
iir,531,5226,7300,73,4825.77,1837.69
iir,532,5230,7187,73,4808.48,1840.04
iir,533,5291,7352,73,4910.36,1834.22
iir,534,5239,7326,73,4864.61,1776.63
iir,535,5240,7223,73,4892.8,1793.28
iir,536,5260,7311,73,4857.43,1892.05
iir,537,5232,7239,73,4823.38,1895.96
iir,538,5213,7292,73,4815.93,1811.03
iir,539,5234,7270,73,4834.02,1793.58
iir,540,5220,7170,73,4875.25,1799.08
iir,541,5332,7432,73,4819.12,1879.94
iir,542,5316,7362,73,4920.2,1762.5
iir,543,5253,7230,73,4863.54,1821.63
iir,544,5281,7301,73,4932.97,1864.13
iir,545,5451,7583,73,4956.38,1757.47
iir,546,5279,7338,73,4871.52,1840.16
iir,547,5271,7224,73,4840.93,1779.38
iir,548,5205,7317,73,4769.11,1807.95
iir,549,5227,7309,73,4828.96,1827.89
iir,550,5436,7530,73,4993.35,1817.54
iir,551,5253,7277,73,4898.66,1703.0
iir,552,5365,7532,72,4788.27,1716.33
iir,553,5339,7554,73,4793.32,1863.52
iir,554,5278,7348,73,4862.75,1775.92
iir,555,5384,7513,73,4851.84,1792.67
iir,556,5332,7455,73,4871.26,1823.7
iir,557,5250,7259,73,4842.8,1738.15
iir,558,5364,7435,72,4923.39,1754.79
iir,559,5288,7365,73,4855.56,1890.09
iir,560,5244,7245,73,4881.1,1795.79
iir,561,5280,7349,73,4929.78,1806.48
iir,562,5329,7353,73,4917.01,1747.36
iir,563,5170,7163,73,4814.6,1824.28
iir,564,5332,7362,73,4909.83,1875.3
iir,565,5363,7442,73,4849.98,1732.36
iir,566,5267,7283,73,4871.26,1814.08
iir,567,5316,7533,73,4835.35,1839.04
iir,568,5369,7534,73,4778.96,1778.79
iir,569,5377,7601,73,4850.24,1866.33
iir,570,5289,7388,73,4881.1,1816.24
iir,571,5211,7293,73,4847.32,1805.63
iir,572,5258,7272,73,4890.14,1761.16
iir,573,5257,7301,73,4831.36,1786.06
iir,574,5354,7511,73,4866.47,1812.27
iir,575,5254,7270,73,4850.51,1820.96
iir,576,5553,7511,71,4988.56,1764.09
iir,577,5246,7321,73,4823.64,1907.84
iir,578,5264,7279,73,4840.67,1817.29
iir,579,5379,7434,73,4927.12,1705.48
iir,580,5386,7524,73,4899.19,1805.77
iir,581,5246,7306,73,4855.03,1838.06
iir,582,5397,7556,73,4906.1,1815.34
iir,583,5284,7335,73,4865.67,1873.25
iir,584,5274,7366,73,4823.11,1798.04
iir,585,5327,7358,73,4904.77,1807.1
iir,586,5365,7474,73,4964.89,1771.4
iir,587,5389,7645,72,4776.03,1715.61
iir,588,5218,7296,73,4842.53,1838.72
iir,589,5264,7290,73,4852.9,1789.87
iir,590,5308,7421,73,4872.59,1803.99
iir,591,5316,7449,73,4798.91,1774.78
iir,592,5293,7280,73,4911.69,1824.77
iir,593,5403,7517,73,4893.6,1866.96
iir,594,5384,7418,71,4994.42,1749.78
iir,595,5258,7216,73,4845.46,1834.83
iir,596,5214,7304,73,4775.76,1817.4
iir,597,5321,7450,73,4870.73,1770.51
iir,598,5314,7429,73,4809.55,1852.51
iir,599,5324,7489,73,4813.0,1812.54
iir,600,5189,7182,73,4864.34,1912.79
iir,601,5353,7406,73,4957.71,1828.13
iir,602,5435,7501,73,4945.74,1788.22
iir,603,5374,7488,73,4766.45,1843.67
iir,604,5244,7353,73,4812.47,1850.0
iir,605,5252,7299,73,4835.08,1805.08
iir,606,5300,7332,73,4868.07,1824.54
iir,607,5346,7427,73,4928.45,1902.72
iir,608,5358,7369,73,4923.13,1793.31
iir,609,5333,7404,73,4917.01,1843.01
iir,610,5429,7633,72,4890.41,1799.46
iir,611,5313,7413,73,4918.61,1805.54
iir,612,5412,7569,73,4864.34,1843.24
iir,613,5382,7477,73,4897.86,1843.05
iir,614,5378,7512,73,4870.73,1798.06
iir,615,5266,7440,73,4823.38,1737.76
iir,616,5258,7339,73,4779.49,1834.2
iir,617,5278,7296,73,4858.76,1784.32
iir,618,5308,7300,73,4935.36,1815.82
iir,619,5356,7379,73,4896.0,1788.51
iir,620,5461,7597,73,4920.73,1761.12
iir,621,5348,7393,73,4852.64,1758.27
iir,622,5175,7214,73,4834.28,1817.71
iir,623,5446,7562,71,4911.69,1768.17
iir,624,5263,7430,73,4778.96,1850.34
iir,625,5222,7243,73,4882.16,1754.44
iir,626,5218,7175,73,4893.6,1840.84
iir,627,5315,7337,73,4878.44,1750.36
iir,628,5362,7408,73,4889.61,1727.33
iir,629,5206,7251,73,4831.89,1840.5
iir,630,5348,7434,73,4899.72,1859.46
iir,631,5288,7358,73,4846.25,1780.49
iir,632,5307,7414,73,4929.51,1819.85
iir,633,5321,7389,73,4899.45,1820.3
iir,634,5236,7202,73,4852.64,1884.11
iir,635,5297,7319,73,4892.8,1825.16
iir,636,5292,7348,73,4867.0,1771.22
iir,637,5319,7436,73,4908.76,1842.68
iir,638,5452,7544,73,4929.25,1892.02
iir,639,5491,7497,72,4984.84,1800.6
iir,640,5277,7327,73,4903.44,1806.22
iir,641,5306,7435,73,4838.81,1820.48
iir,642,5310,7316,72,4855.3,1765.24
iir,643,5231,7310,73,4771.24,1810.0
iir,644,5391,7648,73,4773.9,1814.21
iir,645,5288,7424,73,4859.02,1779.55
iir,646,5234,7278,73,4850.24,1779.08
iir,647,5228,7312,73,4864.61,1825.6
iir,648,5225,7297,73,4839.07,1789.45
iir,649,5276,7282,73,4936.96,1798.9
iir,650,5331,7368,73,4906.37,1794.11
iir,651,5319,7531,73,4802.9,1848.1
iir,652,5286,7361,73,4760.6,1835.57
iir,653,5217,7248,73,4866.74,1797.84
iir,654,5273,7285,73,4863.28,1819.3
iir,655,5345,7420,73,4873.65,1819.2
iir,656,5310,7440,73,4851.84,1747.5
iir,657,5308,7382,72,4874.45,1729.12
iir,658,5332,7375,73,4860.88,1810.84
iir,659,5299,7486,73,4843.86,1799.82
iir,660,5298,7327,73,4879.24,1812.12
iir,661,5531,7593,73,4931.11,1899.57
iir,662,5327,7402,73,4841.2,1794.35
iir,663,5276,7402,73,4860.35,1790.95
iir,664,5301,7405,73,4787.47,1837.52
iir,665,5384,7468,73,4917.28,1809.67
iir,666,5493,7543,72,5007.45,1809.07
iir,667,5260,7294,73,4886.42,1845.99
iir,668,5292,7298,73,4914.88,1835.26
iir,669,5310,7372,73,4828.7,1858.77
iir,670,5241,7340,73,4916.48,1860.76
iir,671,5296,7437,72,4820.19,1770.06
iir,672,5268,7317,73,4872.85,1842.35
iir,673,5394,7465,73,4899.72,1779.09
iir,674,5409,7521,71,4893.34,1832.2
iir,675,5208,7232,73,4880.83,1939.8
iir,676,5361,7461,71,4893.87,1709.51
iir,677,5356,7451,73,4890.14,1875.36
iir,678,5233,7280,73,4854.77,1821.41
iir,679,5157,7175,73,4842.8,1871.13
iir,680,5320,7272,73,4917.54,1847.78
iir,681,5283,7246,73,4882.43,1832.51
iir,682,5267,7413,73,4839.87,1742.75
iir,683,5231,7300,73,4920.47,1807.04
iir,684,5284,7271,73,4844.66,1844.95
iir,685,5289,7348,73,4919.67,1794.99
iir,686,5283,7384,73,4901.58,1894.49
iir,687,5271,7374,73,4894.67,1830.28
iir,688,5268,7319,73,4881.1,1881.08
iir,689,5231,7306,73,4867.27,1765.38
iir,690,5275,7315,73,4864.34,1847.82
iir,691,5264,7311,73,4796.51,1795.19
iir,692,5183,7227,73,4810.08,1897.4
iir,693,5248,7347,73,4785.07,1890.73
iir,694,5406,7477,71,4944.41,1782.94
iir,695,5235,7323,73,4807.68,1790.83
iir,696,5443,7586,73,4954.52,1767.7
iir,697,5256,7261,73,4856.1,1765.13
iir,698,5381,7449,73,4972.6,1850.73
iir,699,5300,7296,73,4933.5,1841.24
iir,700,5304,7403,73,4905.84,1858.23
iir,701,5247,7268,73,4862.48,1827.69
iir,702,5319,7334,73,4909.56,1841.97
iir,703,5321,7430,73,4900.52,1805.15
iir,704,5341,7390,73,4874.72,1848.96
iir,705,5317,7427,73,4901.05,1827.39
iir,706,5510,7594,73,4908.23,1780.04
iir,707,5305,7430,73,4845.19,1796.44
iir,708,5247,7284,73,4854.23,1832.32
iir,709,5290,7285,73,4903.18,1865.38
iir,710,5299,7312,73,4906.37,1790.12
iir,711,5612,7730,73,4885.36,1719.54
iir,712,5514,7733,73,4812.74,1811.56
iir,713,5217,7221,73,4907.7,1832.02
iir,714,5359,7479,73,4889.35,1871.18
iir,715,5300,7407,73,4857.96,1818.85
iir,716,5266,7356,71,4895.46,1804.37
iir,717,5372,7373,73,4967.82,1754.77
iir,718,5299,7344,72,4895.46,1812.26
iir,719,5417,7672,73,4832.95,1848.29
iir,720,5378,7578,72,4877.11,1686.74
iir,721,5210,7265,73,4824.97,1842.63
iir,722,5340,7455,73,4859.29,1778.34
iir,723,5199,7211,73,4865.41,1846.64
iir,724,5238,7312,73,4831.62,1800.13
iir,725,5319,7429,73,4884.56,1846.5
iir,726,5376,7443,71,4957.97,1776.06
iir,727,5177,7176,73,4837.48,1925.83
iir,728,5162,7158,73,4819.92,1787.44
iir,729,5356,7446,72,4894.13,1848.05
iir,730,5321,7427,73,4817.79,1824.12
iir,731,5302,7323,72,4936.69,1854.44
iir,732,5229,7305,73,4882.7,1851.79
iir,733,5454,7610,73,4941.22,1837.94
iir,734,5199,7292,73,4847.32,1793.8
iir,735,5339,7377,73,4930.84,1805.57
iir,736,5404,7514,73,4900.78,1767.25
iir,737,5334,7354,73,4892.8,1816.76
iir,738,5269,7366,73,4806.35,1842.05
iir,739,5277,7412,73,4901.32,1848.72
iir,740,5414,7532,73,4894.93,1787.7
iir,741,5454,7704,73,4837.48,1823.81
iir,742,5382,7435,72,4900.25,1767.88
iir,743,5342,7433,73,4838.27,1816.83
iir,744,5253,7292,73,4872.85,1792.65
iir,745,5495,7617,71,4984.04,1736.44
iir,746,5515,7504,73,4958.77,1796.31
iir,747,5531,7582,73,5039.9,1807.68
iir,748,5327,7309,73,4915.41,1849.32
iir,749,5375,7484,73,4888.81,1871.02
iir,750,5266,7355,73,4876.84,1837.15
iir,751,5367,7426,73,4865.67,1826.42
iir,752,5526,7574,71,4995.21,1746.0
iir,753,5357,7599,73,4800.24,1834.28
iir,754,5293,7413,73,4864.08,1813.95
iir,755,5251,7326,73,4894.13,1844.67
iir,756,5330,7322,73,4908.23,1801.03
iir,757,5428,7518,73,4847.85,1771.68
iir,758,5305,7391,73,4790.66,1807.04
iir,759,5431,7640,73,4926.05,1819.32
iir,760,5174,7181,73,4852.37,1808.16
iir,761,5203,7260,73,4792.26,1836.05
iir,762,5260,7280,73,4879.5,1784.83
iir,763,5340,7431,73,4877.64,1737.39
iir,764,5402,7541,73,4911.96,1844.99
iir,765,5187,7152,73,4861.42,1886.57
iir,766,5282,7326,73,4842.0,1815.43
iir,767,5396,7458,73,4908.23,1807.78
iir,768,5237,7361,73,4861.95,1851.56
iir,769,5173,7212,73,4835.08,1843.88
iir,770,5254,7336,73,4842.8,1869.77
iir,771,5368,7469,73,4847.58,1791.35
