Design,RecipeID,Area_AND_Count
jpeg_orig.bench,466,104195
jpeg_orig.bench,467,105378
jpeg_orig.bench,468,103523
jpeg_orig.bench,469,103138
jpeg_orig.bench,470,103144
jpeg_orig.bench,471,103117
jpeg_orig.bench,472,103514
jpeg_orig.bench,473,103261
jpeg_orig.bench,474,104823
jpeg_orig.bench,475,103680
jpeg_orig.bench,476,103050
jpeg_orig.bench,477,103003
jpeg_orig.bench,478,103821
jpeg_orig.bench,479,102296
jpeg_orig.bench,480,104027
jpeg_orig.bench,481,103285
jpeg_orig.bench,482,103669
jpeg_orig.bench,483,103120
jpeg_orig.bench,484,103573
jpeg_orig.bench,485,104225
jpeg_orig.bench,486,103423
jpeg_orig.bench,487,103679
jpeg_orig.bench,488,103448
jpeg_orig.bench,489,103594
jpeg_orig.bench,490,103849
jpeg_orig.bench,491,103331
jpeg_orig.bench,492,103221
jpeg_orig.bench,493,103826
jpeg_orig.bench,494,105326
jpeg_orig.bench,495,103901
jpeg_orig.bench,496,103745
jpeg_orig.bench,497,103260
jpeg_orig.bench,498,103500
jpeg_orig.bench,499,104405
jpeg_orig.bench,500,103043
jpeg_orig.bench,501,104152
jpeg_orig.bench,502,105131
jpeg_orig.bench,503,103978
jpeg_orig.bench,504,103826
jpeg_orig.bench,505,103256
jpeg_orig.bench,506,102833
jpeg_orig.bench,507,103206
jpeg_orig.bench,508,103653
jpeg_orig.bench,509,103594
jpeg_orig.bench,510,104064
jpeg_orig.bench,511,105465
jpeg_orig.bench,512,102757
jpeg_orig.bench,513,103441
jpeg_orig.bench,514,103105
jpeg_orig.bench,515,103156
jpeg_orig.bench,516,103163
jpeg_orig.bench,517,103905
jpeg_orig.bench,518,103473
jpeg_orig.bench,519,102963
jpeg_orig.bench,520,103318
jpeg_orig.bench,521,102804
jpeg_orig.bench,522,104331
jpeg_orig.bench,523,103269
jpeg_orig.bench,524,103536
jpeg_orig.bench,525,103656
jpeg_orig.bench,526,104056
jpeg_orig.bench,527,103589
jpeg_orig.bench,528,103842
jpeg_orig.bench,529,103356
jpeg_orig.bench,530,102748
jpeg_orig.bench,531,103646
jpeg_orig.bench,532,103955
jpeg_orig.bench,533,103240
jpeg_orig.bench,534,102929
jpeg_orig.bench,535,104121
jpeg_orig.bench,536,103181
jpeg_orig.bench,537,103209
jpeg_orig.bench,538,103385
jpeg_orig.bench,539,103523
jpeg_orig.bench,540,104117
jpeg_orig.bench,541,103051
jpeg_orig.bench,542,103000
jpeg_orig.bench,543,103121
jpeg_orig.bench,544,104065
jpeg_orig.bench,545,105564
jpeg_orig.bench,546,102959
jpeg_orig.bench,547,104868
jpeg_orig.bench,548,103141
jpeg_orig.bench,549,103733
jpeg_orig.bench,550,105166
jpeg_orig.bench,551,103427
jpeg_orig.bench,552,103203
jpeg_orig.bench,553,103832
jpeg_orig.bench,554,103137
jpeg_orig.bench,555,105046
jpeg_orig.bench,556,103422
jpeg_orig.bench,557,103499
jpeg_orig.bench,558,103290
jpeg_orig.bench,559,103616
jpeg_orig.bench,560,104093
jpeg_orig.bench,561,104119
jpeg_orig.bench,562,103272
jpeg_orig.bench,563,102689
jpeg_orig.bench,564,104329
jpeg_orig.bench,565,103407
jpeg_orig.bench,566,104115
jpeg_orig.bench,567,103738
jpeg_orig.bench,568,105386
jpeg_orig.bench,569,103781
jpeg_orig.bench,570,103465
jpeg_orig.bench,571,103526
jpeg_orig.bench,572,102869
jpeg_orig.bench,573,103127
jpeg_orig.bench,574,103360
jpeg_orig.bench,575,104014
jpeg_orig.bench,576,104555
jpeg_orig.bench,577,103095
jpeg_orig.bench,578,103311
jpeg_orig.bench,579,104085
jpeg_orig.bench,580,103572
jpeg_orig.bench,581,103835
jpeg_orig.bench,582,103967
jpeg_orig.bench,583,103730
jpeg_orig.bench,584,103127
jpeg_orig.bench,585,104066
jpeg_orig.bench,586,104144
jpeg_orig.bench,587,103241
jpeg_orig.bench,588,103585
jpeg_orig.bench,589,103755
jpeg_orig.bench,590,104016
jpeg_orig.bench,591,103327
jpeg_orig.bench,592,103673
jpeg_orig.bench,593,103486
jpeg_orig.bench,594,103288
jpeg_orig.bench,595,103560
jpeg_orig.bench,596,103109
jpeg_orig.bench,597,103999
jpeg_orig.bench,598,103130
jpeg_orig.bench,599,103561
jpeg_orig.bench,600,102847
jpeg_orig.bench,601,103961
jpeg_orig.bench,602,103964
jpeg_orig.bench,603,103587
jpeg_orig.bench,604,103609
jpeg_orig.bench,605,102921
jpeg_orig.bench,606,103349
jpeg_orig.bench,607,103673
jpeg_orig.bench,608,103337
jpeg_orig.bench,609,104014
jpeg_orig.bench,610,103500
jpeg_orig.bench,611,103097
jpeg_orig.bench,612,104845
jpeg_orig.bench,613,104806
jpeg_orig.bench,614,103627
jpeg_orig.bench,615,102817
jpeg_orig.bench,616,103260
jpeg_orig.bench,617,103687
jpeg_orig.bench,618,103655
jpeg_orig.bench,619,103647
jpeg_orig.bench,620,104110
jpeg_orig.bench,621,104087
jpeg_orig.bench,622,102822
jpeg_orig.bench,623,103036
jpeg_orig.bench,624,103350
jpeg_orig.bench,625,102970
jpeg_orig.bench,626,103320
jpeg_orig.bench,627,103555
jpeg_orig.bench,628,104997
jpeg_orig.bench,629,103156
jpeg_orig.bench,630,103264
jpeg_orig.bench,631,103195
jpeg_orig.bench,632,103939
jpeg_orig.bench,633,103689
jpeg_orig.bench,634,102937
jpeg_orig.bench,635,104374
jpeg_orig.bench,636,103585
jpeg_orig.bench,637,102984
jpeg_orig.bench,638,104497
jpeg_orig.bench,639,104277
jpeg_orig.bench,640,103013
jpeg_orig.bench,641,103336
jpeg_orig.bench,642,102782
jpeg_orig.bench,643,103178
jpeg_orig.bench,644,103083
jpeg_orig.bench,645,103268
jpeg_orig.bench,646,103157
jpeg_orig.bench,647,102847
jpeg_orig.bench,648,103113
jpeg_orig.bench,649,103124
jpeg_orig.bench,650,103450
jpeg_orig.bench,651,103773
jpeg_orig.bench,652,103397
jpeg_orig.bench,653,102944
jpeg_orig.bench,654,104077
jpeg_orig.bench,655,104512
jpeg_orig.bench,656,103030
jpeg_orig.bench,657,103241
jpeg_orig.bench,658,103277
jpeg_orig.bench,659,103762
jpeg_orig.bench,660,103549
jpeg_orig.bench,661,104563
jpeg_orig.bench,662,105057
jpeg_orig.bench,663,103388
jpeg_orig.bench,664,103628
jpeg_orig.bench,665,104107
jpeg_orig.bench,666,103563
jpeg_orig.bench,667,103727
jpeg_orig.bench,668,103347
jpeg_orig.bench,669,103116
jpeg_orig.bench,670,103050
jpeg_orig.bench,671,103238
jpeg_orig.bench,672,104056
jpeg_orig.bench,673,103803
jpeg_orig.bench,674,103277
jpeg_orig.bench,675,103432
jpeg_orig.bench,676,103161
jpeg_orig.bench,677,103557
jpeg_orig.bench,678,104019
jpeg_orig.bench,679,102411
jpeg_orig.bench,680,104168
jpeg_orig.bench,681,104333
jpeg_orig.bench,682,103862
jpeg_orig.bench,683,103722
jpeg_orig.bench,684,103456
jpeg_orig.bench,685,104028
jpeg_orig.bench,686,103674
jpeg_orig.bench,687,104020
jpeg_orig.bench,688,103527
jpeg_orig.bench,689,103330
jpeg_orig.bench,690,102995
jpeg_orig.bench,691,104006
jpeg_orig.bench,692,102397
jpeg_orig.bench,693,103778
jpeg_orig.bench,694,103431
jpeg_orig.bench,695,102884
jpeg_orig.bench,696,104137
jpeg_orig.bench,697,104291
jpeg_orig.bench,698,104067
jpeg_orig.bench,699,104625
jpeg_orig.bench,700,103683
jpeg_orig.bench,701,102790
jpeg_orig.bench,702,103627
jpeg_orig.bench,703,103845
jpeg_orig.bench,704,104055
jpeg_orig.bench,705,103343
jpeg_orig.bench,706,104514
jpeg_orig.bench,707,103365
jpeg_orig.bench,708,103529
jpeg_orig.bench,709,104097
jpeg_orig.bench,710,102839
jpeg_orig.bench,711,103854
jpeg_orig.bench,712,103714
jpeg_orig.bench,713,103242
jpeg_orig.bench,714,103870
jpeg_orig.bench,715,103548
jpeg_orig.bench,716,102787
jpeg_orig.bench,717,105017
jpeg_orig.bench,718,102750
jpeg_orig.bench,719,104256
jpeg_orig.bench,720,103295
jpeg_orig.bench,721,102891
jpeg_orig.bench,722,104061
jpeg_orig.bench,723,103077
jpeg_orig.bench,724,103225
jpeg_orig.bench,725,103590
jpeg_orig.bench,726,103211
jpeg_orig.bench,727,102692
jpeg_orig.bench,728,102746
jpeg_orig.bench,729,103978
jpeg_orig.bench,730,104196
jpeg_orig.bench,731,103477
jpeg_orig.bench,732,103052
jpeg_orig.bench,733,103759
jpeg_orig.bench,734,102805
jpeg_orig.bench,735,104105
jpeg_orig.bench,736,105274
jpeg_orig.bench,737,103330
jpeg_orig.bench,738,103774
jpeg_orig.bench,739,103851
jpeg_orig.bench,740,103759
jpeg_orig.bench,741,103842
jpeg_orig.bench,742,103511
jpeg_orig.bench,743,103704
jpeg_orig.bench,744,103582
jpeg_orig.bench,745,104138
jpeg_orig.bench,746,103661
jpeg_orig.bench,747,104634
jpeg_orig.bench,748,104031
jpeg_orig.bench,749,103775
jpeg_orig.bench,750,103460
jpeg_orig.bench,751,103496
jpeg_orig.bench,752,103814
jpeg_orig.bench,753,104087
jpeg_orig.bench,754,103454
jpeg_orig.bench,755,103396
jpeg_orig.bench,756,103509
jpeg_orig.bench,757,105171
jpeg_orig.bench,758,102933
jpeg_orig.bench,759,103849
jpeg_orig.bench,760,103481
jpeg_orig.bench,761,103075
jpeg_orig.bench,762,104482
jpeg_orig.bench,763,103505
jpeg_orig.bench,764,104466
jpeg_orig.bench,765,103710
jpeg_orig.bench,766,103934
jpeg_orig.bench,767,104481
jpeg_orig.bench,768,103222
jpeg_orig.bench,769,102639
jpeg_orig.bench,770,103338
jpeg_orig.bench,771,105095
jpeg_orig.bench,772,103854
jpeg_orig.bench,773,103736
jpeg_orig.bench,774,103821
jpeg_orig.bench,775,103830
jpeg_orig.bench,776,104384
jpeg_orig.bench,777,103591
jpeg_orig.bench,778,103683
jpeg_orig.bench,779,103203
jpeg_orig.bench,780,103827
jpeg_orig.bench,781,102961
jpeg_orig.bench,782,103859
jpeg_orig.bench,783,103497
jpeg_orig.bench,784,103805
jpeg_orig.bench,785,102956
jpeg_orig.bench,786,103405
jpeg_orig.bench,787,103518
jpeg_orig.bench,788,102901
jpeg_orig.bench,789,103312
jpeg_orig.bench,790,103488
jpeg_orig.bench,791,104235
jpeg_orig.bench,792,103557
jpeg_orig.bench,793,103656
jpeg_orig.bench,794,103632
jpeg_orig.bench,795,103332
jpeg_orig.bench,796,103237
jpeg_orig.bench,797,103486
jpeg_orig.bench,798,103049
jpeg_orig.bench,799,103493
jpeg_orig.bench,800,103778
jpeg_orig.bench,801,103333
jpeg_orig.bench,802,103248
jpeg_orig.bench,803,102796
jpeg_orig.bench,804,103298
jpeg_orig.bench,805,103000
jpeg_orig.bench,806,103009
jpeg_orig.bench,807,103866
jpeg_orig.bench,808,103553
jpeg_orig.bench,809,104404
jpeg_orig.bench,810,104092
jpeg_orig.bench,811,103172
jpeg_orig.bench,812,103627
jpeg_orig.bench,813,102844
jpeg_orig.bench,814,105207
jpeg_orig.bench,815,102799
jpeg_orig.bench,816,105141
jpeg_orig.bench,817,102984
jpeg_orig.bench,818,105188
jpeg_orig.bench,819,103540
jpeg_orig.bench,820,103642
jpeg_orig.bench,821,104114
jpeg_orig.bench,822,104133
jpeg_orig.bench,823,103361
jpeg_orig.bench,824,102884
jpeg_orig.bench,825,102746
jpeg_orig.bench,826,103480
jpeg_orig.bench,827,105051
jpeg_orig.bench,828,103629
jpeg_orig.bench,829,102923
jpeg_orig.bench,830,103375
jpeg_orig.bench,831,103060
jpeg_orig.bench,832,104038
jpeg_orig.bench,833,103204
jpeg_orig.bench,834,103627
jpeg_orig.bench,835,103182
jpeg_orig.bench,836,104052
jpeg_orig.bench,837,103535
jpeg_orig.bench,838,104807
jpeg_orig.bench,839,102922
jpeg_orig.bench,840,104044
jpeg_orig.bench,841,103607
jpeg_orig.bench,842,103439
jpeg_orig.bench,843,102859
jpeg_orig.bench,844,103179
jpeg_orig.bench,845,103350
jpeg_orig.bench,846,103475
jpeg_orig.bench,847,103086
jpeg_orig.bench,848,103161
jpeg_orig.bench,849,103044
jpeg_orig.bench,850,103326
jpeg_orig.bench,851,103772
jpeg_orig.bench,852,104561
jpeg_orig.bench,853,102637
jpeg_orig.bench,854,103553
jpeg_orig.bench,855,103630
jpeg_orig.bench,856,103734
jpeg_orig.bench,857,103083
jpeg_orig.bench,858,104853
jpeg_orig.bench,859,103909
jpeg_orig.bench,860,103539
jpeg_orig.bench,861,103277
jpeg_orig.bench,862,103296
jpeg_orig.bench,863,103776
jpeg_orig.bench,864,103367
jpeg_orig.bench,865,103199
jpeg_orig.bench,866,103145
jpeg_orig.bench,867,102876
jpeg_orig.bench,868,103946
jpeg_orig.bench,869,103115
jpeg_orig.bench,870,103317
jpeg_orig.bench,871,103839
jpeg_orig.bench,872,103057
jpeg_orig.bench,873,103389
jpeg_orig.bench,874,103194
jpeg_orig.bench,875,103492
jpeg_orig.bench,876,103410
jpeg_orig.bench,877,103596
jpeg_orig.bench,878,103434
jpeg_orig.bench,879,104215
jpeg_orig.bench,880,104261
jpeg_orig.bench,881,103044
jpeg_orig.bench,882,104115
jpeg_orig.bench,883,103070
jpeg_orig.bench,884,102869
jpeg_orig.bench,885,103577
jpeg_orig.bench,886,104089
jpeg_orig.bench,887,103278
jpeg_orig.bench,888,102971
jpeg_orig.bench,889,103260
jpeg_orig.bench,890,103465
jpeg_orig.bench,891,102653
jpeg_orig.bench,892,104725
jpeg_orig.bench,893,104243
jpeg_orig.bench,894,103269
jpeg_orig.bench,895,103367
jpeg_orig.bench,896,103067
jpeg_orig.bench,897,103639
jpeg_orig.bench,898,103865
jpeg_orig.bench,899,103570
jpeg_orig.bench,900,104125
jpeg_orig.bench,901,103287
jpeg_orig.bench,902,103150
jpeg_orig.bench,903,102783
jpeg_orig.bench,904,104850
jpeg_orig.bench,905,104020
jpeg_orig.bench,906,103988
jpeg_orig.bench,907,103348
jpeg_orig.bench,908,103309
jpeg_orig.bench,909,103745
jpeg_orig.bench,910,103599
jpeg_orig.bench,911,103836
jpeg_orig.bench,912,102756
jpeg_orig.bench,913,102941
jpeg_orig.bench,914,103944
jpeg_orig.bench,915,103075
jpeg_orig.bench,916,104584
jpeg_orig.bench,917,103355
jpeg_orig.bench,918,103167
jpeg_orig.bench,919,105383
jpeg_orig.bench,920,104346
jpeg_orig.bench,921,104777
jpeg_orig.bench,922,102897
jpeg_orig.bench,923,102852
jpeg_orig.bench,924,104032
jpeg_orig.bench,925,103101
jpeg_orig.bench,926,103053
jpeg_orig.bench,927,103892
jpeg_orig.bench,928,103241
jpeg_orig.bench,929,103874
jpeg_orig.bench,930,103620
jpeg_orig.bench,931,103063
jpeg_orig.bench,932,102762
jpeg_orig.bench,933,103585
jpeg_orig.bench,934,103884
jpeg_orig.bench,935,105168
jpeg_orig.bench,936,103707
jpeg_orig.bench,937,103490
jpeg_orig.bench,938,103270
jpeg_orig.bench,939,103807
jpeg_orig.bench,940,104051
jpeg_orig.bench,941,105334
jpeg_orig.bench,942,103475
jpeg_orig.bench,943,104639
jpeg_orig.bench,944,104197
jpeg_orig.bench,945,103149
jpeg_orig.bench,946,104109
jpeg_orig.bench,947,104242
jpeg_orig.bench,948,102963
jpeg_orig.bench,949,103864
jpeg_orig.bench,950,103619
jpeg_orig.bench,951,103940
jpeg_orig.bench,952,103618
jpeg_orig.bench,953,103430
jpeg_orig.bench,954,104038
jpeg_orig.bench,955,103728
jpeg_orig.bench,956,103370
jpeg_orig.bench,957,104406
jpeg_orig.bench,958,103438
jpeg_orig.bench,959,104221
jpeg_orig.bench,960,103232
jpeg_orig.bench,961,104704
jpeg_orig.bench,962,102814
jpeg_orig.bench,963,103604
jpeg_orig.bench,964,104674
jpeg_orig.bench,965,104141
jpeg_orig.bench,966,103491
jpeg_orig.bench,967,103174
jpeg_orig.bench,968,103356
jpeg_orig.bench,969,103200
jpeg_orig.bench,970,103219
jpeg_orig.bench,971,104121
jpeg_orig.bench,972,104026
jpeg_orig.bench,973,103872
jpeg_orig.bench,974,103133
jpeg_orig.bench,975,105447
jpeg_orig.bench,976,103969
jpeg_orig.bench,977,104242
jpeg_orig.bench,978,102877
jpeg_orig.bench,979,103935
jpeg_orig.bench,980,103479
jpeg_orig.bench,981,103809
jpeg_orig.bench,982,102937
jpeg_orig.bench,983,103779
jpeg_orig.bench,984,103681
jpeg_orig.bench,985,102743
jpeg_orig.bench,986,103491
jpeg_orig.bench,987,103654
jpeg_orig.bench,988,103573
jpeg_orig.bench,989,103463
jpeg_orig.bench,990,103097
jpeg_orig.bench,991,103527
jpeg_orig.bench,992,103726
jpeg_orig.bench,993,103090
jpeg_orig.bench,994,103506
jpeg_orig.bench,995,102766
jpeg_orig.bench,996,103311
jpeg_orig.bench,997,104186
jpeg_orig.bench,998,103212
jpeg_orig.bench,999,103138
jpeg_orig.bench,1000,104787
jpeg_orig.bench,1001,103571
jpeg_orig.bench,1002,103625
jpeg_orig.bench,1003,103143
jpeg_orig.bench,1004,103656
jpeg_orig.bench,1005,103273
jpeg_orig.bench,1006,103482
jpeg_orig.bench,1007,103707
jpeg_orig.bench,1008,102929
jpeg_orig.bench,1009,104025
jpeg_orig.bench,1010,103218
jpeg_orig.bench,1011,104178
jpeg_orig.bench,1012,103045
jpeg_orig.bench,1013,103773
jpeg_orig.bench,1014,103197
jpeg_orig.bench,1015,103263
jpeg_orig.bench,1016,103831
jpeg_orig.bench,1017,103018
jpeg_orig.bench,1018,102941
jpeg_orig.bench,1019,104597
jpeg_orig.bench,1020,104897
jpeg_orig.bench,1021,103256
jpeg_orig.bench,1022,103319
jpeg_orig.bench,1023,102758
jpeg_orig.bench,1024,104233
jpeg_orig.bench,1025,104595
jpeg_orig.bench,1026,103118
jpeg_orig.bench,1027,102773
jpeg_orig.bench,1028,103382
jpeg_orig.bench,1029,103271
jpeg_orig.bench,1030,104243
jpeg_orig.bench,1031,104512
jpeg_orig.bench,1032,105622
jpeg_orig.bench,1033,103766
jpeg_orig.bench,1034,103435
jpeg_orig.bench,1035,103684
jpeg_orig.bench,1036,103861
jpeg_orig.bench,1037,103228
jpeg_orig.bench,1038,102781
jpeg_orig.bench,1039,103471
jpeg_orig.bench,1040,103310
jpeg_orig.bench,1041,103866
jpeg_orig.bench,1042,103011
jpeg_orig.bench,1043,103566
jpeg_orig.bench,1044,103061
jpeg_orig.bench,1045,103215
jpeg_orig.bench,1046,103939
jpeg_orig.bench,1047,103315
jpeg_orig.bench,1048,102677
jpeg_orig.bench,1049,104111
jpeg_orig.bench,1050,103217
jpeg_orig.bench,1051,103440
jpeg_orig.bench,1052,105183
jpeg_orig.bench,1053,103955
jpeg_orig.bench,1054,103048
jpeg_orig.bench,1055,102987
jpeg_orig.bench,1056,104009
jpeg_orig.bench,1057,102824
jpeg_orig.bench,1058,103976
jpeg_orig.bench,1059,104098
jpeg_orig.bench,1060,104186
jpeg_orig.bench,1061,103498
jpeg_orig.bench,1062,104907
jpeg_orig.bench,1063,104316
jpeg_orig.bench,1064,103441
jpeg_orig.bench,1065,103656
jpeg_orig.bench,1066,102921
jpeg_orig.bench,1067,103236
jpeg_orig.bench,1068,102643
jpeg_orig.bench,1069,104322
jpeg_orig.bench,1070,104354
jpeg_orig.bench,1071,104310
jpeg_orig.bench,1072,103623
jpeg_orig.bench,1073,103081
jpeg_orig.bench,1074,103181
jpeg_orig.bench,1075,103405
jpeg_orig.bench,1076,103888
jpeg_orig.bench,1077,103257
jpeg_orig.bench,1078,102928
jpeg_orig.bench,1079,102692
jpeg_orig.bench,1080,103944
jpeg_orig.bench,1081,105757
jpeg_orig.bench,1082,103295
jpeg_orig.bench,1083,105175
jpeg_orig.bench,1084,103576
jpeg_orig.bench,1085,103367
jpeg_orig.bench,1086,103582
jpeg_orig.bench,1087,103326
jpeg_orig.bench,1088,103711
jpeg_orig.bench,1089,103491
jpeg_orig.bench,1090,103485
jpeg_orig.bench,1091,103400
jpeg_orig.bench,1092,105720
jpeg_orig.bench,1093,103584
jpeg_orig.bench,1094,102664
jpeg_orig.bench,1095,104308
jpeg_orig.bench,1096,104037
jpeg_orig.bench,1097,103460
jpeg_orig.bench,1098,102946
jpeg_orig.bench,1099,102959
jpeg_orig.bench,1100,103929
jpeg_orig.bench,1101,103859
jpeg_orig.bench,1102,103348
jpeg_orig.bench,1103,103322
jpeg_orig.bench,1104,103468
jpeg_orig.bench,1105,103813
jpeg_orig.bench,1106,104570
jpeg_orig.bench,1107,103463
jpeg_orig.bench,1108,103303
jpeg_orig.bench,1109,103619
jpeg_orig.bench,1110,103849
jpeg_orig.bench,1111,103430
jpeg_orig.bench,1112,104545
jpeg_orig.bench,1113,102784
jpeg_orig.bench,1114,103110
jpeg_orig.bench,1115,103229
jpeg_orig.bench,1116,103880
jpeg_orig.bench,1117,103010
jpeg_orig.bench,1118,103630
jpeg_orig.bench,1119,104078
jpeg_orig.bench,1120,103601
jpeg_orig.bench,1121,104877
jpeg_orig.bench,1122,103597
jpeg_orig.bench,1123,103740
jpeg_orig.bench,1124,103910
jpeg_orig.bench,1125,103563
jpeg_orig.bench,1126,103604
jpeg_orig.bench,1127,102780
jpeg_orig.bench,1128,104294
jpeg_orig.bench,1129,105506
jpeg_orig.bench,1130,102907
jpeg_orig.bench,1131,103825
jpeg_orig.bench,1132,104257
jpeg_orig.bench,1133,103821
jpeg_orig.bench,1134,103264
jpeg_orig.bench,1135,103746
jpeg_orig.bench,1136,103759
jpeg_orig.bench,1137,103728
jpeg_orig.bench,1138,104170
jpeg_orig.bench,1139,104056
jpeg_orig.bench,1140,103127
jpeg_orig.bench,1141,103355
jpeg_orig.bench,1142,103356
jpeg_orig.bench,1143,103392
jpeg_orig.bench,1144,103300
jpeg_orig.bench,1145,104085
jpeg_orig.bench,1146,103164
jpeg_orig.bench,1147,102913
jpeg_orig.bench,1148,104555
jpeg_orig.bench,1149,103538
jpeg_orig.bench,1150,103948
jpeg_orig.bench,1151,103535
jpeg_orig.bench,1152,104085
jpeg_orig.bench,1153,103595
jpeg_orig.bench,1154,103295
jpeg_orig.bench,1155,103341
jpeg_orig.bench,1156,102670
jpeg_orig.bench,1157,102697
jpeg_orig.bench,1158,104289
jpeg_orig.bench,1159,103397
jpeg_orig.bench,1160,103960
jpeg_orig.bench,1161,103431
jpeg_orig.bench,1162,103550
jpeg_orig.bench,1163,104110
jpeg_orig.bench,1164,103688
jpeg_orig.bench,1165,104081
jpeg_orig.bench,1166,104201
jpeg_orig.bench,1167,103021
jpeg_orig.bench,1168,103804
jpeg_orig.bench,1169,103962
jpeg_orig.bench,1170,103714
jpeg_orig.bench,1171,103002
jpeg_orig.bench,1172,103412
jpeg_orig.bench,1173,103574
jpeg_orig.bench,1174,103806
jpeg_orig.bench,1175,103695
jpeg_orig.bench,1176,103294
jpeg_orig.bench,1177,104291
jpeg_orig.bench,1178,103605
jpeg_orig.bench,1179,103709
jpeg_orig.bench,1180,103115
jpeg_orig.bench,1181,103534
jpeg_orig.bench,1182,104566
jpeg_orig.bench,1183,103410
jpeg_orig.bench,1184,103419
jpeg_orig.bench,1185,103249
jpeg_orig.bench,1186,103875
jpeg_orig.bench,1187,103047
jpeg_orig.bench,1188,105094
jpeg_orig.bench,1189,103062
jpeg_orig.bench,1190,103272
jpeg_orig.bench,1191,103847
jpeg_orig.bench,1192,103986
jpeg_orig.bench,1193,105044
jpeg_orig.bench,1194,103776
jpeg_orig.bench,1195,103050
jpeg_orig.bench,1196,103360
jpeg_orig.bench,1197,103860
jpeg_orig.bench,1198,104141
jpeg_orig.bench,1199,103058
jpeg_orig.bench,1200,103085
jpeg_orig.bench,1201,103335
jpeg_orig.bench,1202,103841
jpeg_orig.bench,1203,103914
jpeg_orig.bench,1204,103710
jpeg_orig.bench,1205,104168
jpeg_orig.bench,1206,103730
jpeg_orig.bench,1207,104919
jpeg_orig.bench,1208,103459
jpeg_orig.bench,1209,103316
jpeg_orig.bench,1210,103033
jpeg_orig.bench,1211,103276
jpeg_orig.bench,1212,102845
jpeg_orig.bench,1213,104298
jpeg_orig.bench,1214,104794
jpeg_orig.bench,1215,103545
jpeg_orig.bench,1216,102672
jpeg_orig.bench,1217,104141
jpeg_orig.bench,1218,104521
jpeg_orig.bench,1219,104994
jpeg_orig.bench,1220,104165
jpeg_orig.bench,1221,103740
jpeg_orig.bench,1222,102931
jpeg_orig.bench,1223,103301
jpeg_orig.bench,1224,105550
jpeg_orig.bench,1225,102854
jpeg_orig.bench,1226,103969
jpeg_orig.bench,1227,103505
jpeg_orig.bench,1228,104669
jpeg_orig.bench,1229,102895
jpeg_orig.bench,1230,103641
jpeg_orig.bench,1231,102849
jpeg_orig.bench,1232,103570
jpeg_orig.bench,1233,103232
jpeg_orig.bench,1234,104049
jpeg_orig.bench,1235,104030
jpeg_orig.bench,1236,103698
jpeg_orig.bench,1237,103308
jpeg_orig.bench,1238,103928
jpeg_orig.bench,1239,103743
jpeg_orig.bench,1240,102830
jpeg_orig.bench,1241,103488
jpeg_orig.bench,1242,103982
jpeg_orig.bench,1243,103327
jpeg_orig.bench,1244,104120
jpeg_orig.bench,1245,103054
jpeg_orig.bench,1246,103601
jpeg_orig.bench,1247,103836
jpeg_orig.bench,1248,102819
jpeg_orig.bench,1249,103562
jpeg_orig.bench,1250,103450
jpeg_orig.bench,1251,103907
jpeg_orig.bench,1252,103549
jpeg_orig.bench,1253,103364
jpeg_orig.bench,1254,104537
jpeg_orig.bench,1255,103848
jpeg_orig.bench,1256,103904
jpeg_orig.bench,1257,103059
jpeg_orig.bench,1258,103683
jpeg_orig.bench,1259,103501
jpeg_orig.bench,1260,104112
jpeg_orig.bench,1261,103922
jpeg_orig.bench,1262,103733
jpeg_orig.bench,1263,105769
jpeg_orig.bench,1264,103565
jpeg_orig.bench,1265,102839
jpeg_orig.bench,1266,103843
jpeg_orig.bench,1267,103250
jpeg_orig.bench,1268,103586
jpeg_orig.bench,1269,103106
jpeg_orig.bench,1270,103316
jpeg_orig.bench,1271,103181
jpeg_orig.bench,1272,105451
jpeg_orig.bench,1273,103702
jpeg_orig.bench,1274,104747
jpeg_orig.bench,1275,103335
jpeg_orig.bench,1276,103220
jpeg_orig.bench,1277,103004
jpeg_orig.bench,1278,103688
jpeg_orig.bench,1279,105101
jpeg_orig.bench,1280,103829
jpeg_orig.bench,1281,103312
jpeg_orig.bench,1282,104106
jpeg_orig.bench,1283,103589
jpeg_orig.bench,1284,103592
jpeg_orig.bench,1285,102701
jpeg_orig.bench,1286,103962
jpeg_orig.bench,1287,104177
jpeg_orig.bench,1288,103691
jpeg_orig.bench,1289,103131
jpeg_orig.bench,1290,102756
jpeg_orig.bench,1291,104036
jpeg_orig.bench,1292,103416
jpeg_orig.bench,1293,102914
jpeg_orig.bench,1294,105206
jpeg_orig.bench,1295,104567
jpeg_orig.bench,1296,103890
jpeg_orig.bench,1297,104146
jpeg_orig.bench,1298,104029
jpeg_orig.bench,1299,105444
jpeg_orig.bench,1300,104284
jpeg_orig.bench,1301,102848
jpeg_orig.bench,1302,103966
jpeg_orig.bench,1303,103273
jpeg_orig.bench,1304,104060
jpeg_orig.bench,1305,103658
jpeg_orig.bench,1306,103420
jpeg_orig.bench,1307,102805
jpeg_orig.bench,1308,103779
jpeg_orig.bench,1309,103492
jpeg_orig.bench,1310,103603
jpeg_orig.bench,1311,103357
jpeg_orig.bench,1312,103311
jpeg_orig.bench,1313,102989
jpeg_orig.bench,1314,104826
jpeg_orig.bench,1315,103154
jpeg_orig.bench,1316,103689
jpeg_orig.bench,1317,104061
jpeg_orig.bench,1318,102768
